comments,date
Percuma instastorynya buluk,2020-02-12T04:29:43.000Z
I love this,2020-02-12T04:29:39.000Z
Windows :<br />Skips number <b>9</b><br />Apple :<br />Skips iPhone <b>9</b><br />Samsung :<br />Skips <b>9</b> Phones,2020-02-12T04:29:34.000Z
Apple-&gt; Who i am 😔,2020-02-12T04:28:31.000Z
Here comes the  DSLR camera from samsung with sim card facility 😍😍,2020-02-12T04:28:30.000Z
a few month late it will lagging and the battery wil drain faster,2020-02-12T04:28:18.000Z
How can you hear dog bark with your zoom 😅😅,2020-02-12T04:27:12.000Z
Uhuk.. coronavirus,2020-02-12T04:27:03.000Z
Ugly 😑,2020-02-12T04:27:03.000Z
let&#39;s see if it can survive level 7 with deeper grooves,2020-02-12T04:26:47.000Z
India no 1 company Samsung user 90ty percent using Samsung,2020-02-12T04:26:41.000Z
yeah for real,2020-02-12T04:25:41.000Z
This 💩 will be all over when the screen is made out of graphene that recharges your phone with any light but better with the sun!!,2020-02-12T04:25:40.000Z
Samsung lo a vuelto a hacer....,2020-02-12T04:25:30.000Z
The unsymmetrical chin annoys me more than it should,2020-02-12T04:24:58.000Z
<b>I am impressed</b> 😳😊,2020-02-12T04:24:22.000Z
"Apple releases 1000$ phone-:<br />Samsung sheeps-oh my god , it is so expensive.<br />Samsung releases 1400$ phone-:<br />Samsung sheeps - oh my god , it is so worth.",2020-02-12T04:24:06.000Z
U mean camera is something we will pay you for?,2020-02-12T04:24:00.000Z
Hey what is the processor of samsung s20 ultra?,2020-02-12T04:23:49.000Z
Apple who?🤷🏻,2020-02-12T04:23:40.000Z
Aku nunggu asus galaxy note baru,2020-02-12T04:23:33.000Z
kinda regret my note10+ upgrade. Ehhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,2020-02-12T04:23:00.000Z
"At the rate technology&#39;s increasing, we should be able to have Hoverboards by the end of the century",2020-02-12T04:22:50.000Z
Now i can by the s7 edge...,2020-02-12T04:21:36.000Z
<b>Tell us something we didn&#39;t know already!</b>,2020-02-12T04:21:12.000Z
Lllloooonnnngggg lllaaassstttiinnnggg bbaattteeeerrrryyy.....,2020-02-12T04:20:59.000Z
Is this a camera or phone?,2020-02-12T04:20:29.000Z
"did you get the phone ?<br />Yes <br />what did it cost ?<br />more than i originally told you it did",2020-02-12T04:20:24.000Z
"Who is here who upgrade their smartphones under 15k and thinking &quot;one day I will definitely buy iPhone 11 pro max,S20&quot;",2020-02-12T04:19:55.000Z
"This phone has more battery than a laptop<br />more storage than a PC<br />better camera than a camera<br />better quality than a TV<br />Now, THAT Is the POWER of 20.",2020-02-12T04:19:45.000Z
J7 prime is best 😘,2020-02-12T04:18:09.000Z
My god ...I am enthralled,2020-02-12T04:17:53.000Z
"8K on galaxy s20<br /><br /><br /><br />Arri Alexa ,Red : are we a joke to you",2020-02-12T04:17:45.000Z
Пушка гонка,2020-02-12T04:17:27.000Z
CG plus Vioce... let&#39;s fool people<br />And i watched ur video in 240reso.,2020-02-12T04:17:18.000Z
You can also use this phone as a  communication device.....,2020-02-12T04:17:00.000Z
bakwas he back digain me sab mobile ko raund bana kar bigad diya pahle ache the sab ke digaine flate the back se,2020-02-12T04:16:54.000Z
Wow so if I stole 2 I would get a cheap stolen tv!!,2020-02-12T04:16:46.000Z
Crazy .....,2020-02-12T04:16:39.000Z
"One day they will fill there phone with cameras. 😆 <br />Customer: So how would you hold your phone?<br />Samsung: We have a accessories to solve that problem and that will make it easy and stylish. That will just cost you $4990  😆<br />Customer: Oh! it&#39;s cool, i want one 😆",2020-02-12T04:16:25.000Z
"U guys skipped S11,S12,S13.......... Like Apple skipped iPhone 9, or is this phone just being introduced and not gonna be made for the next 10 years",2020-02-12T04:16:10.000Z
"Samsung should have introduced something new,like the under display front facing camera,cz i dont think there is nothing innovative in the phone.Of course its a beast with so many features,but new technologies shoulb be introduced by samsung with the flagships",2020-02-12T04:16:04.000Z
"How cool is it watching stuff i cant afford...🤔😊<br /> watching from my S10 plus n i think i gotta stick with itaq mp.<br />I got headphone Jack, so its lot better.😂😎",2020-02-12T04:15:49.000Z
"If you got it right, then you can ask for any price 😎",2020-02-12T04:15:17.000Z
Where is S11 ??????????,2020-02-12T04:15:12.000Z
"If Apple made this, it&#39;ll cost $5000",2020-02-12T04:13:46.000Z
<b>excellent phone world</b>,2020-02-12T04:13:43.000Z
Next feature : now you can shoot bullets!!,2020-02-12T04:13:35.000Z
Then apple comes out with iphone 100+,2020-02-12T04:12:47.000Z
Let’s see what Apple has to say to this? Am curious,2020-02-12T04:12:33.000Z
Samsung :- New camera <br />Iphone:- wait negga take a lock on iPhone 11,2020-02-12T04:12:15.000Z
lol all the gaydroid fanboys in the comments,2020-02-12T04:12:04.000Z
5g not imprtnt birds are imprtnt,2020-02-12T04:12:00.000Z
That dog barking 😂😂 nice sarcasm in an advertisement,2020-02-12T04:11:43.000Z
You will forget about 12mp 😂😂😂😂😂😂 Samsung-1 Apple-0😂😂😂😂😂😂,2020-02-12T04:11:30.000Z
currently watching on my iphone crying,2020-02-12T04:11:20.000Z
The new meme,2020-02-12T04:11:07.000Z
"Wow Samsung just Changed the game again, this is Apple Keller",2020-02-12T04:10:28.000Z
Lol 5G? I’m from India and I feel that 3G was better than the crappy 4G network we have here.. 😒,2020-02-12T04:09:31.000Z
S20?<br />What happened to 11-19?,2020-02-12T04:09:18.000Z
Bye bye fruit logo,2020-02-12T04:09:16.000Z
Enough with the camera already. I want a phone that has a virtual keyboard.,2020-02-12T04:08:51.000Z
introduction ➡ induction,2020-02-12T04:08:27.000Z
Me: I want that phone <br />Samsung: is $1250 <br />🤦‍♂️,2020-02-12T04:08:05.000Z
samsung: yeah we take hella good pictures<br /><br /><br /><br />also samsung: oh yeah it can do phone things too I guess sure,2020-02-12T04:08:01.000Z
What will be the estimated price..?,2020-02-12T04:08:00.000Z
😍😍😍😍🙏,2020-02-12T04:07:47.000Z
Make me want to change my 11pro Max,2020-02-12T04:07:45.000Z
Am I the only one who is wondering its price 🙄🙄,2020-02-12T04:07:33.000Z
Me looking at my wallet n thinking .. realme is best,2020-02-12T04:07:01.000Z
Thats A great phone Within  a Camera.,2020-02-12T04:06:22.000Z
WoW i really buy but my budget is xiaomi one 😢😢😢😢,2020-02-12T04:06:02.000Z
Great,2020-02-12T04:05:56.000Z
Thé best,2020-02-12T04:05:54.000Z
Apple be like see you at 2025.,2020-02-12T04:05:52.000Z
Ultra is the king of all mobile phones,2020-02-12T04:05:42.000Z
When did phones become all about Cameras?<br />Driving prices upwards of $1300 <br /><br />If I wanted to be a photographer I’d get a DSLR.,2020-02-12T04:05:24.000Z
And because jumping from a 12 MP to 108MP is just insane... Thanks to Huawei that pushed Samsung to do it :),2020-02-12T04:05:19.000Z
8K Firstime on Smartphone,2020-02-12T04:05:17.000Z
just wow...... nailed it Samsung,2020-02-12T04:04:48.000Z
2020 Samsung wins again the race of  <br />high tech   quality-tech<br /> and camera tech,2020-02-12T04:04:31.000Z
🤩🤩🤩,2020-02-12T04:04:18.000Z
S20 came out now there will be price drop on s11 so i can finnaly buy s6 wish me,2020-02-12T04:04:08.000Z
Are you kidding me 🤔🤔🤔🤯🤯🤯😲,2020-02-12T04:03:22.000Z
I am so excited ♥️👍,2020-02-12T04:03:03.000Z
Samsung is sexy🙌,2020-02-12T04:02:04.000Z
Can i get one without the camrea. I just want the screen and processor,2020-02-12T04:02:01.000Z
i will buy a new camera instated of this mobile.....,2020-02-12T04:01:57.000Z
100X times zoom and savita vabi.... Only Indians will understand 😂👌,2020-02-12T04:01:53.000Z
Fun fact :<br />it can also be used as a phone after snapping photos,2020-02-12T04:01:16.000Z
Perverts buying just for the space zoom 😁,2020-02-12T04:00:58.000Z
Its a mobile ad or camera ad,2020-02-12T04:00:33.000Z
Can you give me this is free,2020-02-12T03:59:17.000Z
Whats this about 5k dollars?,2020-02-12T03:59:01.000Z
What a phone:),2020-02-12T03:58:57.000Z
Somsong Golox...I missed Dj Last Night,2020-02-12T03:58:49.000Z
Introduction for phone or camera? <br />Feels like i am buying camera not phone! Lol,2020-02-12T03:58:46.000Z
Xiaomi may launch the same mobile for 50% of this mobile&#39;s cost 😂,2020-02-12T03:57:33.000Z
"Can we use it for calling , apps,social networks, messaging etc....?<br />Lol..samsung seems to have forgotten all that is what makes a phone. Do these koreans keep clicking photos all day ...?",2020-02-12T03:56:52.000Z
Everyone: Can&#39;t wait to see how many cameras Samsung will use in its S20<br /><br />Samsung: YES,2020-02-12T03:56:36.000Z
Me: I want this!<br />iPhone in my Pocket: I dare you!<br />My wallet: <b>I double dare u!</b>,2020-02-12T03:56:18.000Z
No matter what the i sheeps will say ....Always love u Samsung for ur innovation and tech💖,2020-02-12T03:55:56.000Z
I&#39;m bout to bust - Hank Hill,2020-02-12T03:55:54.000Z
"Great! I will finally be able to buy that S6 that I saw on the store last week, they will have take the prices down!",2020-02-12T03:55:39.000Z
Goodbye apple🙋‍♂️🙋‍♂️,2020-02-12T03:55:35.000Z
"Even if I have no money to buy this, it wouldn&#39;t be a surprise if the phone price is 2k or something.",2020-02-12T03:55:35.000Z
Where is selfie camera,2020-02-12T03:55:31.000Z
I feature only Samsung in my audio builds.,2020-02-12T03:55:27.000Z
I love it but I will be keeping my note 10 plus,2020-02-12T03:55:11.000Z
Fortnite iris?,2020-02-12T03:54:43.000Z
That is the phone I am going to buy. <br />Wallet: have mercy! <br /><br />BTW this phone is lit ⚡,2020-02-12T03:54:41.000Z
Super excited for this phone 👍👍,2020-02-12T03:54:03.000Z
<b><i>OK SAMSUNG NOW TAKE MY MONEY</i></b>,2020-02-12T03:53:55.000Z
The pricing is ridiculous 1600 for the 512gb model. Add tax to that and we are looking at nearly 2k. To think in 6 months you will release the new note and that will cost even more. No thanks!,2020-02-12T03:53:15.000Z
Still people will buy hotplate over this refrigerator,2020-02-12T03:52:47.000Z
Think I&#39;m ready to give up a kidney,2020-02-12T03:52:43.000Z
"Still switching to iPhone<br /><br />I&#39;m so sick of all the bloatware Android phones have, especially Samsung.",2020-02-12T03:52:42.000Z
And then they will put Exynos in the phone and ruin it...,2020-02-12T03:52:41.000Z
"The camera size has really got out of hand. iPhone 11&#39;s camera size is acceptable, but this and newcoming P40 pro is oversized.",2020-02-12T03:52:27.000Z
This phone has some beefy specs,2020-02-12T03:52:25.000Z
100x zoom it&#39;s good &amp; 8k video record❤,2020-02-12T03:52:18.000Z
thank you so much samsung for destroying 11pro max in every possible way 😍🥰,2020-02-12T03:51:58.000Z
So phones are now cameras?,2020-02-12T03:51:51.000Z
Samsung:<br />8k 108857445 mp<br />6657488 mah<br />283647391 gb<br />My wallet:so you chosen death,2020-02-12T03:51:24.000Z
Music?,2020-02-12T03:51:03.000Z
I still love my note 9 tho lol,2020-02-12T03:50:30.000Z
1.5 TB,2020-02-12T03:50:20.000Z
Galaxy S9 plus owner here. This is gonna fall hard. Samsung is pushing 8k too much in all their products including tvs. 8k is overhyped. Doesn&#39;t matter unless you have a 75&quot; screen. I don&#39;t see anything else here.,2020-02-12T03:49:43.000Z
I&#39;ll stick with my S10,2020-02-12T03:49:21.000Z
whats the point if the story in instagram is blurry,2020-02-12T03:49:10.000Z
Samsung literally blew everyone out of the water,2020-02-12T03:49:05.000Z
2020s S20 5G,2020-02-12T03:48:50.000Z
Can&#39;t wait to have this amazing phone,2020-02-12T03:48:28.000Z
Agar Election is bat pe Kiya jaye <br />Aur us bande ne kaha ki ye fone dilaunga sabko free me <br />Fir to pakka wo election jeet jayega,2020-02-12T03:48:23.000Z
8k damm,2020-02-12T03:47:59.000Z
How is not trending?,2020-02-12T03:47:57.000Z
ME :- I NEED THIS PHONE <br />GRETA :- HOW DARE YOU,2020-02-12T03:47:49.000Z
RIP DSLR,2020-02-12T03:47:43.000Z
Ta*na sana ol my pera,2020-02-12T03:47:27.000Z
Please stop with this nonsense and come out with the note11 already,2020-02-12T03:47:21.000Z
I don&#39;t care about camera. What I care about if you can play Pubg with no lag,2020-02-12T03:46:54.000Z
"good Galaxy S20, seharusnya baterainya 10000Mah tambah keren",2020-02-12T03:46:51.000Z
<b>Who else expected S11 instead of S20?</b>,2020-02-12T03:46:48.000Z
Cool😍,2020-02-12T03:46:12.000Z
cheat in design,2020-02-12T03:46:12.000Z
"That&#39;s cool and all but, what&#39;s the RAM?",2020-02-12T03:45:47.000Z
Do you really need all those mega pixels?,2020-02-12T03:45:40.000Z
No sé pero siento que huawei no la va a tener nada fácil este año.<br />Si soy ese comentario en español que buscabas xd,2020-02-12T03:45:32.000Z
"Unless it gives a 6000mah battery, it ain&#39;t got no charm.",2020-02-12T03:45:24.000Z
2030: the phone is literally just cameras,2020-02-12T03:45:19.000Z
cant wait for jerryrig&#39;s teardown,2020-02-12T03:45:03.000Z
"I get it your tech is beast mode and all, but do people really need these?",2020-02-12T03:44:35.000Z
Kabhi kabhi lagta hai... Apun hi bhagwan hai...,2020-02-12T03:44:30.000Z
That&#39;s.....nice,2020-02-12T03:44:15.000Z
Why did you copy apple why.<br />Overall good phone so far we only got to see the camera though.,2020-02-12T03:44:04.000Z
"Apple: iPhone 11<br />Samsung: Galaxy S20<br />Micromax: Hold my beer....<br /><br /><br />Micromax: Keep hold on, I am going.....",2020-02-12T03:43:27.000Z
Waiting to see how iphone will try to top this 😂😂,2020-02-12T03:43:11.000Z
It is great but I can&#39;t purchase,2020-02-12T03:42:40.000Z
100x zoom... But how sound came so fast,2020-02-12T03:42:18.000Z
So it&#39;s a new camera launch... Great,2020-02-12T03:41:59.000Z
can there be note 11? im only at note 9,2020-02-12T03:41:27.000Z
Still has the hole in the screen for the camera. When will you get rid of the dot in the screen?<br />Not going to buy a new Samsung phone until the dot is GONE!,2020-02-12T03:40:56.000Z
We indians don&#39;t have 5g...,2020-02-12T03:40:53.000Z
Things they didn&#39;t mention :<br />120 Hz screen<br />Can detect people with Corona virus from the camera<br />Vibration alert around fortnite players<br />SOS around weebs<br />Instant teleport to the upside down in case of world War 3,2020-02-12T03:40:45.000Z
That’s too much now. 5 cameras??? Nah homie. Chill the f out. It’s so ugly,2020-02-12T03:40:20.000Z
When does Bixby gets more smarter? I have a s10 and dont care much about the camera,2020-02-12T03:40:11.000Z
I can put my sim card in this phone?,2020-02-12T03:39:47.000Z
"2000- when Nokia release a camera phone with 1 megapixel<br />2020- when camera is 32 megapixel , technology my boy,technology🤔🤔🤔🤔",2020-02-12T03:39:28.000Z
This is best thing that I could ever get as my smartphone! <br />Well designed Samsung!,2020-02-12T03:38:53.000Z
🚫5G,2020-02-12T03:38:19.000Z
Just realised Samsung copied Apple&#39;s night 😂,2020-02-12T03:37:53.000Z
