,brand,created_at,favorite_count,id,retweet_count,source,text,user_created_at,user_followers_count,user_friends_count,user_id,user_name,user_screen_name,sentiment
2057,0,2020-04-08 12:11:01,1,1247859490386575365,0,Twitter for iPhone,@hobkoi oh my god u have a samsung AND light mode on 😀 https://t.co/vZCjhMK1HB,2020-01-15 08:12:10,289,248,1217358767572103168,md,chaerIuvr,0.2732
2059,0,2020-04-08 12:09:30,0,1247859109346586624,0,Twitter for Android,"@samsungmobileng Attention please, I need details of Samsung Galaxy S8+, S9 and S10
I presently base UAE. Quick response is needed",2016-02-13 11:43:17,7,95,4904421963,Prince Chris ikeaba,princechris199,0.3182
2063,0,2020-04-08 12:08:56,0,1247858966677401600,0,Twitter for Android,@SamsungMobileSA how much is the battery of Samsung grand prime at your store?,2013-11-27 07:28:04,2892,3187,2197608922,Schwarzenigga Woolworths,SchwarzNigga1,0.4588
2064,0,2020-04-08 12:08:55,1,1247858963284180993,0,Twitter for iPhone,@emp_xi_jinping @BoycottHegemony Samsung just made the smartest business decision ever.,2019-12-30 15:33:06,402,400,1211671465386340352,Lily Harding,freeeastturki,0.6124
2066,0,2020-04-08 12:08:12,0,1247858784002850816,0,Twitter Web App,@benmurii @hakunamchezo @AsantejnrRuhima But you are aware that China did allow western companies to set up factori… https://t.co/RgvkheLwkE,2019-02-06 00:01:42,840,1217,1092936332719128576,The Other Guy,TheOtheGuyHere,0.2263
2067,0,2020-04-08 12:08:02,0,1247858739207639042,0,Twitter for Android,@PowerGPUcom @ASUS_ROG I sure could use one. Taking advantage of the physical distancing to catch up on some builds… https://t.co/IuWZ9pGrqr,2017-04-23 22:32:10,3,65,856274523439681536,Matt Poirier,tethior2011,0.5106
2068,0,2020-04-08 12:07:19,8,1247858559670521856,1,Twitter Web App,"April 8 – Today in Jayski’s NASCAR history

2003:  @MW55 will join Rick Allen, Dorsey Schroeder and Barry Dodson in… https://t.co/V5j6J5yftF",2009-01-11 16:54:41,113489,1166,18871948,Jayski.com,jayski,0.296
2069,0,2020-04-08 12:06:01,0,1247858233739526144,0,Twitter for Android,@UniverseIce Nice! How much does samsung pay you?,2009-08-25 16:45:23,56,157,68740594,Bobby,bobbylechat,0.4003
2070,0,2020-04-08 12:05:07,1,1247858007180017664,0,Twitter for Android,@dotpshirts @Samsung Standard photo setting but adjust the brightness right down to the minimum !! Still learning a… https://t.co/NU3j7Qston,2013-09-24 18:25:13,389,1096,1901321724,Adrian Halliwell,AdrianHalliwell,0.6103
2072,0,2020-04-08 12:04:00,1,1247857724869599233,0,Twitter for Android,@SamsungMobile Thanks to Samsung for Samsung dex😊😊 i was enjoy using with my laptops,2013-09-27 12:32:23,50,13,1910982042,Nanda Kumar N,nandavincent5,0.7269
2077,0,2020-04-08 12:02:43,0,1247857404181708800,0,TweetDeck,"@retroglads Hello there , 

You can download the App from Google Play or Samsung Smart Hub
  :) 

Fateema",2009-06-28 06:40:13,388129,107,51670297,OSN,osn,0.7964
2079,0,2020-04-08 12:01:42,0,1247857147964280832,0,Twitter Web App,"@samsungph @rmchartsdata the purple hair, the yellow sweater...Namjoon....amazing...and well samsung 😘
#방탄소년단RM #방탄소년단알엠 @BTS_twt",2011-05-23 15:07:26,927,1925,303866837,🌙 Vanne⁷🌙,RMonoPlayList0,0.2732
2083,0,2020-04-08 11:59:05,0,1247856489747714053,0,Twitter for Android,"@Rino94238995 bruh
Which one is more good between Realme 5i and Samsung Galaxy A10S",2019-01-16 15:35:06,1266,1353,1085561085489364992,Ray,KentangPerson,0.4927
2086,0,2020-04-08 11:57:06,0,1247855990151819267,0,Twitter for Android,"@Pacemic @FrequencyProje2 @Huawei Well uh, you too, stay safe

And just a btw I've ones only one Huawei product (P9… https://t.co/XDcYWk9b2n",2019-01-28 11:25:13,167,353,1089846855993839617,G0DKU,SSJ_G0DKU,0.6124
2090,0,2020-04-08 11:54:32,0,1247855344912490496,0,Twitter for iPhone,"@ghostechfull @RODO1308 @longgaminghours @SteveT1983 @MKBHD Gahahahaha... to me the iphone is the most natural, pix… https://t.co/GnDr9Lbxqn",2018-06-21 09:55:55,22,784,1009736665538203648,Hc,theycallme_hc,0.4201
2096,0,2020-04-08 11:53:19,0,1247855037360902146,0,Twitter for Android,samsung is the easiest since it's the largest thus has more data but i kinda wanna go with lotte/sk group,2011-04-25 01:36:42,2312,713,287459795,sel🍒,loeydeux,0.2263
2099,0,2020-04-08 11:52:56,1,1247854940720115712,0,Twitter for Android,"@__Omar59 Yeah, I don't think I would go with OnePlus next though, if the price is the same as Samsung etc, I would… https://t.co/9VUjevhlvO",2011-01-16 17:47:14,711,273,239048701,Nathan,NathanAvie,0.296
2101,0,2020-04-08 11:52:38,1,1247854865923158018,0,Twitter for iPhone,@edcfc73 Got 8% discount with Currys so a Samsung on its way to save the day,2011-11-29 12:18:15,882,616,424178581,PeterCFC,PQCFC,0.4939
2103,0,2020-04-08 11:52:11,2,1247854752584683520,2,Twitter for Android,"iPhone = Aesthetics 
Samsung = Functionality 

A brand that combines the two efficiently won't be bad",2010-08-08 20:52:07,6270,856,176188237,IG: @thevictoriaking,theVictoriaKing,0.6757
2105,0,2020-04-08 11:52:01,0,1247854708267651072,0,Twitter Web App,"@ThreeCare Keith, i want to buy her the samsung A20e, she is on prepay and she pays €20 every 28 days direct debit.… https://t.co/1rNuyc7plf",2010-11-25 12:09:47,144,407,219630882,Ray Maloney,Madd0gg33,0.0772
2106,0,2020-04-08 11:50:53,0,1247854425575653377,0,Twitter for Android,@SonosSupport I just find the app poor and slow. I'm using a play and I have a Samsung s10 and play Spotify through… https://t.co/7sS2Tdq6lJ,2010-06-25 14:01:25,351,1149,159481781,Timmy,timboulton84,0.1779
2111,0,2020-04-08 11:45:30,1,1247853069662117890,0,Twitter for Android,"@GabeJohansson Thank you for your kind comment. I don't have the big budget,  only use my Samsung phone but I feel that I am helping.",2019-04-13 13:33:50,27,65,1117058312024010754,Oggiesilverfitness,Oggiesilverfit2,0.5499
2112,0,2020-04-08 11:44:46,0,1247852886647885824,0,Twitter for iPhone,"@SkillsNetworkUK Those beauties are getting FANTASTIC online reviews! 
#Competition #TheSkillsNetwork #Samsung ☺️",2011-07-07 18:22:05,2680,4244,331143188,Graham.🎯,GrahamLawn,0.8412
2113,0,2020-04-08 11:43:21,0,1247852527565123584,0,Twitter for Android,"@VodafoneUK 2 of 3 Further to my previous tweet, please see attached screen shot from official Samsung site. Why ar… https://t.co/ALg37nkKFf",2019-01-30 14:00:43,1,35,1090610764967231489,Forfar Loon,IanBetts17,0.3182
2114,0,2020-04-08 11:42:38,0,1247852349370007553,0,Zendesk,@Sal_oca It is available for the pangram collection either 😭 More S10+ cases at : https://t.co/HKjgBkirXc Thank you… https://t.co/ulfjM6Mp1D,2011-09-06 09:35:00,56701,2935,368835879,Casetify,Casetify,0.3612
2117,0,2020-04-08 11:42:13,0,1247852245015658496,0,Twitter for Android,"@Samsung Hiiii Dear Samsung..
I have a Samsung Galaxy A70 mobile. I bought this last year in July.
Right now, if i… https://t.co/CTd4c6xw7d",2017-01-05 09:12:34,8,7,816935410404388864,Sanket Gupta,sanket_agrahari,0.3818
2124,0,2020-04-08 11:39:10,12,1247851474073178112,4,Twitter for Android,@BoycottHegemony This is good news! I'll be upgrading to a #Samsung when the Not-Made-in-China models start coming out.,2019-05-03 04:26:47,34,66,1124168398626103297,Emperor Xi Jinping,emp_xi_jinping,0.4926
2125,0,2020-04-08 11:37:28,1,1247851046715527175,0,Twitter for Android,@globaltimesnews Apple Samsung should better move out of China,2014-06-17 08:35:28,3,27,2572515182,Shubham Sharma,shubhsharma_7,0.4404
2127,0,2020-04-08 11:36:10,1,1247850721858461697,0,Twitter for iPhone,@1976_Jessy samsung’s have the best cameras in my opinion,2010-10-07 11:28:20,643,547,199637715,🅝🅘🅒🅞🅛🅐,NicolaMitchell_,0.6369
2132,0,2020-04-08 11:33:56,0,1247850160136155136,0,Twitter for Android,@pjih00n @evelynrawr If only he be ambassador of samsung hahaha,2017-08-26 17:25:01,613,673,901495711581130752,윙보싶 ㅠ,redpeony21,0.5574
2134,0,2020-04-08 11:33:39,1,1247850087033630720,0,Twitter Web App,"@SebGorka Our beautiful allies ""MediaTek, Samsung eyeing 5G mobile chip orders from Huawei"" - Digitimes Apr 8. Unti… https://t.co/LNOHSGt4SF",2020-02-01 15:02:05,40,47,1223622465827426305,John,John15597078,0.5994
2136,0,2020-04-08 11:33:11,0,1247849972109848576,0,Lithium Tech.,"@mattheguy Hi Mat, I hope you're well. 

That's great to hear you're thinking of trading in your Samsung with us.… https://t.co/hNTXh3Edu1",2007-06-27 20:04:20,348713,145963,7117212,EE,EE,0.8442
2138,0,2020-04-08 11:30:56,1,1247849402921701380,0,Twitter Web App,@Eundanoh14 my good ole samsung wb350f 🥺,2018-09-01 19:07:02,662,134,1035967282441146368,thea ✶ gwsn cb!,miyauchingyi,0.4404
2142,0,2020-04-08 11:30:14,1,1247849228984111105,0,Twitter for iPhone,@6startravel1 @SMane_Officiel Rakunten Tv mate...it’s an app on my Samsung smart TV but think u can get on tablet etc...it’s free 😁👍🏻,2011-03-18 20:52:23,103,688,268466490,Daniel Burden,Bobbyburden82,0.743
2143,0,2020-04-08 11:29:55,1,1247849149392998402,0,Twitter for Android,@snugglejong LMAO maybe this is why my last 4 phones have been samsung?? was i indoctrinated by this god tier song?,2009-05-28 20:13:38,538,295,43186211,amy 🏴󠁧󠁢󠁳󠁣󠁴󠁿,topazkihyun,0.7829
2146,0,2020-04-08 11:26:45,1,1247848352647184385,0,Twitter for Android,@CFieldJen You're gonna love it... Good old Samsung!,2017-08-23 19:01:47,593,916,900432900071591936,Zoe Sloman,SlomanZoe,0.8122
2147,0,2020-04-08 11:26:18,0,1247848236380909570,0,Twitter for Android,@evelynrawr @redpeony21 it's really so pretty uwu been using samsung for the longest time and icb I've only realised this yesterday HAHAHAH,2015-12-03 05:18:38,419,185,4438656674,잌,pjih00n,0.6667
2148,0,2020-04-08 11:26:11,3,1247848208065167361,0,Twitter for Android,@ishanagarwal24 @henklbr I still think best android experience is on google and 2nd on samsung ...i just don't  kno… https://t.co/eTwYtU0o8R,2019-09-12 13:38:44,3,110,1172142447561822209,Anchit,Anchit_Redhu,0.6369
2152,0,2020-04-08 11:24:18,1,1247847734482055169,0,Twitter for Android,@mdtabrezak @TechQuotesDaily Dude samsung made that panel okay and last oneplus phone had great display because sam… https://t.co/lqHUi96ISl,2019-09-12 13:38:44,3,110,1172142447561822209,Anchit,Anchit_Redhu,0.7184
2157,0,2020-04-08 11:22:41,1,1247847329060868096,0,Twitter for Android,"@PhoneDesigner beautiful design brother, could you make a template for a Samsung galaxy note 10plus?  For use in home screen presentations",2013-10-31 23:54:02,286,1407,2167441860,🄶🅄🄸🄻🄻🄴🅁🄼🄾,guilleeduard,0.5994
2158,0,2020-04-08 11:22:19,0,1247847233753690118,0,Twitter for Android,@ThreeUKSupport Hi Kirsty. Looks like the SIM1 was changed not to accept mobile data. I don't know how I thought to… https://t.co/KhXFEgqC64,2009-11-18 22:17:22,246,737,90971857,Carl Wrigley,CWriggers,0.0813
2160,0,2020-04-08 11:17:42,1,1247846073852452865,0,Twitter for Android,@Samsung_Pak THESE BEAUTIFUL PEOPLE 😍😍😍😍,2017-03-26 07:59:56,212,189,845908158505783300,Mahkook 🌼🌸✨🌿#CONNECTBTS,MahnoorSajid10,0.6841
2163,0,2020-04-08 11:15:39,13,1247845558443745280,1,Twitter Web App,"@Samsung_Pak Proud.
I use samsung💜

#BTS #BTSARMY",2019-09-10 09:19:12,231,30,1171352342630977537,BTS Pak Army Official 🇵🇰,BTSPAKARMYTEAM,0.4767
2172,0,2020-04-08 11:10:53,0,1247844359942344704,0,Twitter for iPhone,@MemesCentraI Anybody noticed this tweet is from Samsung Smart Fridge,2015-10-24 15:26:03,394,388,4032485530,Vinsmoke Nadabo,abubaqrsadeeq,0.4019
2173,0,2020-04-08 11:09:51,0,1247844096905003008,0,Twitter for Android,@TVsCarlKinsella Have you tried the new 100x Samsung S20 ultra..looks pretty impressive for a phone,2010-02-07 13:36:41,96,2107,112168009,Pats,patskett,0.7579
2175,0,2020-04-08 11:08:45,0,1247843819812462595,0,Twitter for Android,@zahadoom @Samsung @SamsungCanada Yes indeed. Very interesting having extra sensors as such on a phone. Very cool.… https://t.co/kJ5Wm63rbB,2009-06-22 15:04:05,4734,1200,49654180,H o l l y,hollyhaygood,0.6901
2177,0,2020-04-08 11:07:33,0,1247843521018593280,0,Twitter Web App,"@vodafoneuk #vodafoneuk #findunlimited

So while in London being  a key worker I finally win a samsung s20 ultra an… https://t.co/QO4kC0WVF3",2010-01-30 20:17:35,83,103,109946791,El unico,Gok_El_Unico,0.5859
2179,0,2020-04-08 11:07:03,2,1247843392853286913,0,Twitter for Android,@firbinhoo @chi_ernest A phone mark. Just like Samsung,2019-01-04 16:45:15,462,515,1081230084189630464,Bangwa Geh....💊🇨🇲,Eleanor5041,0.3612
2189,0,2020-04-08 11:02:05,1,1247842142686511105,0,Twitter for Android,@tanbiroo @xeetechcare Actually thats good that Apple's old product also gets latest iOS. Wish Samsung could make same way,2017-12-08 14:08:18,9,81,939134544116150274,David,DaViT2203,0.6808
2200,0,2020-04-08 10:54:06,0,1247840136097914881,0,Twitter for Android,@hayday Thx! He is not working a today and yesterdag on a Samsung s10.,2010-05-05 08:57:32,88,335,140360436,**Sanne**,straatje,0.4199
2206,0,2020-04-08 10:49:21,0,1247838937382408192,0,Twitter for Android,@danimakeupjunki My phone is a Samsung s8 and pro mode is pretty amazing 👌,2018-02-21 12:15:16,327,228,966285188316540928,Cayce Amber Smit,smitcayce,0.7906
2213,0,2020-04-08 10:45:08,2,1247837879189082112,0,Twitter for Android,st open Play Store and get AmoledPapers bro you got that Samsung OnePlus OLED screen LG even and AmoledPapers look… https://t.co/6nQK4ZLesJ,2016-12-01 16:21:11,1167,100,804359699311300609,Charlee Designs,mhcharlee,0.34
2219,0,2020-04-08 10:42:28,1,1247837206280048640,0,Twitter for Android,@AntonioMango4 Yeah its fine got it built into my tv via samsung .. also has a barcs documentry on too,2010-12-06 02:52:35,608,1004,223335933,Andrew McBride,andymcbride1989,0.4588
2222,0,2020-04-08 10:40:14,1,1247836644260163585,0,Twitter for iPad,@BlueMoon818_ @GGGGGGGGale @itsmepatrik @thedukeaholic @ItzSpubbles @LinusTech Yeah you're describing other compani… https://t.co/M9r7Ep6NiF,2011-11-26 11:48:22,144,63,421799569,Tim R.,RajaMagDich,0.296
2225,0,2020-04-08 10:36:31,2,1247835711191035904,0,Twitter for iPad,@BlueMoon818_ @ItzSpubbles @LinusTech Apple is at least as innovative as Samsung dude. What has Samsung really inno… https://t.co/9lugHgNoSI,2011-11-26 11:48:22,144,63,421799569,Tim R.,RajaMagDich,0.4404
2228,0,2020-04-08 10:35:52,2,1247835547231494144,0,Twitter for iPhone,"Ok, but I only like Samsung tho. I don’t like other Android brands ksnsjsns AND I like apple products too, I just don’t like their phones",2020-01-27 17:51:02,606,639,1221853105794535424,⁸Alisha⁷ loves Mingi⁰³²⁵ 💘🦋,hearttmingi,0.9274
2232,0,2020-04-08 10:34:16,0,1247835143131332608,0,Twitter Web App,"@henrylim96 I would say so, yes. @samsung_dev ?",2009-06-04 17:48:17,1718,1677,44672499,diekus,diekus,0.541
2236,0,2020-04-08 10:31:48,0,1247834524727336960,0,Twitter for Android,@Anchit_Redhu @TechQuotesDaily Can't say about Note10Lite camera but these both lite devices are quite good. Will b… https://t.co/DLhLbVb7Mo,2013-05-05 13:15:09,43,155,1405032702,Ravi,RaviNitro,0.6474
2240,0,2020-04-08 10:28:25,1,1247833670574125059,0,Twitter for iPhone,"@HeyItsBilal @ShazStar1932 Usually you can unlock the bootloader with most OEMS, sometimes it requires a reset like on Samsung/KNOX phones",2016-05-28 11:24:41,1363,2544,736518552048570368,Luna.,LunaForeverr,0.3612
2241,0,2020-04-08 10:28:05,0,1247833587971502080,0,Twitter for iPhone,@MaxWinebach Samsung pictures look like they are straight from r/shittyHDR. Also iPhone took the picture of a sun w… https://t.co/CXTm7e8QSM,2014-02-17 19:15:05,1,52,2348943372,metal,merscever,0.5267
2244,0,2020-04-08 10:27:05,0,1247833333918248960,0,Twitter for Android,"@AskNationwide has something changed? The last 2 weeks my credit card only works if it is put in the card machine,… https://t.co/9lP3IXQtx6",2010-04-15 21:29:05,13,75,133461109,Helen,BrambleMum,0.3818
2248,0,2020-04-08 10:22:17,0,1247832127099375617,0,Twitter for Android,"@davidberggg @SamsungMobileUS Well same here, my Samsung daily version has only flipboard 🤔 version 4 1 03 4 wbu?",2012-03-26 04:39:24,56,161,536924417,Sameera Kasun,sameerakkasun,0.2732
2257,0,2020-04-08 10:17:16,1,1247830866107060224,0,Twitter for Android,"@Erika66677824 @RobMic7 @globaltimesnews @Apple I loved Xiaomi phones, I'm looking Samsung's way next time though.",2020-02-06 15:18:14,3,204,1225438534888148992,H,H21381450,0.5994
2259,0,2020-04-08 10:16:12,1,1247830597445332992,0,Twitter for Android,@sameerakkasun @SamMobiles @SamsungMobileUS Love this shot! This is why I love #Samsung and #withGalaxy! They just… https://t.co/HmpuW5yVmu,2011-12-20 00:24:31,274,189,441337844,David Berg,davidberggg,0.8745
2262,0,2020-04-08 10:14:13,1,1247830096146321408,0,Twitter for Android,@sameerakkasun @SamsungMobileUS Thank you! I like it simple for my 1st home screen and then have my most important… https://t.co/c8ZBMml2bG,2011-12-20 00:24:31,274,189,441337844,David Berg,davidberggg,0.6476
2263,0,2020-04-08 10:13:22,1,1247829881888452608,0,Twitter Web App,"@danharris I blacklisted every food product from China, which is not awfully difficult living in Hong Kong. Next ph… https://t.co/5vVtUMGaHq",2016-06-13 10:13:40,150,337,742298886572670977,😷 D 😷,HK_TW_CN_Fan,0.3241
2265,0,2020-04-08 10:12:55,10,1247829770584416257,1,Twitter for iPhone,@MandisaSibiya6 @Kool_Missy @LungaQM23 A friend once jumped for my phone trying to take pics under the impression t… https://t.co/aM3ZsKxmBm,2012-02-04 10:57:26,10460,8714,482838772,ChaucKlet Moela,ChaucKletMoela,0.6249
2267,0,2020-04-08 10:12:28,0,1247829658139275264,0,Twitter for Android,"Thank you, taken from a Samsung A40 through a brusser skylux 😊",2010-06-26 01:57:18,89,1002,159680556,Leeann,lillygreenleaf,0.3612
2274,0,2020-04-08 10:07:58,0,1247828525656223744,0,Twitter for iPhone,@BRGaming Noo please.. this is like Samsung trying to be apple,2008-03-23 05:16:08,3504,987,14200791,Ahmed S B,Ahmedsaleem,0.3612
2276,0,2020-04-08 10:07:13,0,1247828337856217088,0,Twitter for Android,"@DONJAZZY so only pipu with 1000+ followers and iPhone received blessing from @DONJAZZY
Chai...
Hm..we Samsung user… https://t.co/N3b8d6yYhr",2018-08-08 14:39:57,25,61,1027202761547554817,Yusuf,yuceegram,0.4939
2277,0,2020-04-08 10:06:33,1,1247828168599191552,0,Twitter for Android,@imNelson10 @ankeshmandal @TechQuotesDaily What phone u go for that price? Samsung?🤣. It's a joke if u go with sams… https://t.co/etA7AWpZNM,2019-02-16 05:06:38,4,50,1096636952009469952,corpuscle,corpuscle18,0.3736
2278,0,2020-04-08 10:05:25,0,1247827884485509121,0,Twitter Web App,"@OdderDude @MattHar86370484 It's easy to put Custom ROM on Samsung phones too... just not easy as others. 

Here's… https://t.co/owllGzL7Bn",2019-05-02 11:16:20,441,450,1123909077845839873,Android,androidwazzuupp,0.7003
